วันที่โพส,website,ประเภท,สถานะ,ชื่อโครงการ,ขนาด,ราคา,เขต,Link,เบอร์โทรศัพท์,Line,คำอธิบาย
15/04/2026,facebook,Apartment,For Rent,,124 sq.m,,Sukhumvit 49,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450480058519873/,,,"Pet-friendly Apartment Sukhumvit 49, BTS Phrom Phong (1.4 km) 124 sq.m 2 Bedrooms 2 Bat..."
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450194565215089/,,,
-,facebook,,เช่า,เอ็ม ลาดพร้าว | M Ladprao,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450366981864514/,,,ให้เช่า เอ็ม ลาดพร้าว | M Ladprao พร้อมนัดชมสิ้นเดือนเมษายนนี้ Only small dog allowed ติด BTS สถานีห้าแยกลาดพร้าว /MRT สถานีพหลโยธิน ตรงข้...
15/04/2026,facebook,,,,,,Asoke,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450216211879591/,,,"L I V E   AS   A R T
in  CBD, Asoke
Very Luxury Interior Design"
-,facebook,คอนโดมิเนียม,ปล่อยเช่า,M Ladprao,67 ตร.ม.,"45,000 บาท",ลาดพร้าว,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450337595200786/,,,ห้องกว้าง โปร่ง วิวสวย มีระเบียง วิวเมือง 2 ห้องนอน | 2 ห้องน้ำ ชั้น 11
15/04/2026,facebook,อพาร์ทเมนท์,เช่า,สุขสบายอพาร์ทเมนท์,,,รามอินทรา,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449799091921303/,,,สุขสบายอพาร์ทเมนท์ รามอินทรา กม.8 มีระเบียงทุกห้อง ลมเย็นสบาย สงบเงียบ เลี้ยงแมวระบบปิดได้ ขอไม่เกิน 2 น้องนะคะ ***พิเศษเข้าอยู่ห้องแอร์ เมษา 69 รับไปเลย internet ฟรี 6 เดือน... ดูเพิ่มเติม
15/04/2026,facebook,คอนโด,ปล่อยเช่า,ซิตี้วิลล่า ลาดพร้าว 130,33 ตารางเมตร,9800 บาทต่อเดือน,ลาดพร้าว,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449768078591071/,084-6793432,,"เฟอร์ครบ รวมค่าส่วนกลาง ขนาดห้อง 33 ตารางเมตร ราคา 9800 บาทต่อเดือน เข้าอยู่ 29,400 บาท สนใจติดต่อ 084-6793432 สามารถเลี้ยงแมวระบบปิดได้ค่ะ"
15/04/2026,facebook,คอนโด,เช่า,,1 ห้องนอน 1 ห้องน้ำ,"ไม่เกิน 10,000 บาท",บางนา,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4450093178558561/,,,"หาเช่า #คอนโดเปล่า แต่มีแอร์และเครื่องทำน้ำอุ่นให้ หรือเครื่องใช้ไฟฟ้าอื่นๆได้ แต่ไม่เอาเฟอร์นิเจอร์ #เลี้ยงแมวได้ ติดรถไฟฟ้าสายสีเขียว บางนา - อโศก 1ห้องนอน 1ห้องน้ำ ราคาไม่เกิน 10,000 บาท พร้อมเข้าพักได้ทันทีค่ะ"
15/04/2026,facebook,คอนโด,ปล่อยเช่า,Brixton pet and play Sukhumvit 107 Bearing 4,,,Sukhumvit 107,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449716061929606/,,,คอนโดเลี้ยงสัตว์ได้ (มีค่าใช้จ่ายเพิ่มเติม)
15/04/2026,facebook,คอนโด,เช่า,Fullerton Sukhumvit,2BR,"78,000 THB / month (Negotiable)",,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449713491929863/,,,Pet-friendly
14/04/2026,facebook,,For Rent,Maestro 03 Ratchada – Rama 9,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449581158609763/,,,
14/04/2026,facebook,คอนโด,เช่า,Brompton Pet Friendly Samrong Station,26 ตารางเมตร,10000 บาท,เทพารักษ์,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449661481935064/,,,คอนโดเลี้ยงสัตว์ได้ พร้อมอยู่แห่งเดียวในย่านเทพารักษ์ ชั้น 2 ขนาด 26 ตารางเมตร ราคาค่าเช่า 10000 บาท
14/04/2026,facebook,,,,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449522571948955/,,,
14/04/2026,facebook,Condo,เช่า,Maru Ekkamai,2,,เอกมัย,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449393651961847/,,,
14/04/2026,facebook,Condo,,,,,Ekkamai,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449371358630743/,M ...,,"Looking for New and Modern Pet Friendly Condo on High Floor near BTS Ekkamai ? Super Premium Interior Design in Unit on High Floor If yes, try check this"
14/04/2026,facebook,Condo,,,,,Ekkamai,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449315058636373/,,,Modern Decoration on Super High Floor Luxury Pet Friendly Condo with 400-meter walk to BTS Ekkamai Well-Trained Pet is welcome Mar...
14/04/2026,facebook,คอนโดมิเนียม,ขาย,MARU,1 ห้องนอน,,เอกมัย,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449416198626259/,,,Beautifully 1 Bedroom Unit Pet Friendly Condo Mar...
14/04/2026,facebook,คอนโด,เช่า,Elements Srinakarin,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449127381988474/,,,ห้องเปล่า ไม่มีเฟอร์ เลี้ยงแมวได้ (ผู้เช่ามีห้องพักอยู่ในโครงการอยู่แล้ว อยากได้ห้องแยกให้แมว)
14/04/2026,facebook,Duplex,,,,,Downtown,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449276548640224/,,,"Super Luxury Duplex with Pet Friendly Condo in Downtown
Very new and nice unit
Roof top Garden for pets and residents 
Shuttle T..."
14/04/2026,facebook,คอนโดมิเนียม,เช่า,Brompton Pet Friendly Samrong Station,24 ตารางเมตร,11000 บาท,เทพารักษ์,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449080808659798/,,,คอนโดเลี้ยงสัตว์ได้ พร้อมอยู่แห่งเดียวในย่านเทพารักษ์ ชั้น 8 ขนาด 24 ตารางเมตร 1 ห้องนอน 1 ห้องน้ำ
14/04/2026,facebook,คอนโด,ให้เช่า,Premio Prime Kaset-Nawamin Condo,,,เกษตรนวมินทร์,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4449075811993631/,,,ให้เช่าคอนโดพรีมิโอ ไพร์ม เกษตรนวมินทร์ เลี้ยงน้องแมวได้
14/04/2026,facebook,,,หมู่บ้านเวิร์ฟ สายไหม 56,,,สายไหม,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448943658673513/,,,"พร้อมเข้าอยู่ 
เลี้..."
14/04/2026,facebook,หอพัก,เช่า,,,,รามอินทรา,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448957305338815/,,,ห้องว่างให้เช่า หอพัก ห้องเช่า ติดถนนทั้งรามอินทรา-นวมินทร์ ติดรถไฟฟ้าสีชมพู รามอินทรากม.9 / คู้บอน PET-Friendly อนุญาตเลี้ยงสัตว์ไม่ส่งเสียงแบบปิด ซ.ร...
14/04/2026,facebook,2 B...,rent,Jittimont Residence,,"87,500 / month",,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448911132010099/,,,
14/04/2026,facebook,,,คุ้มราษี อพาร์ทเม้นท์ รามคำแหง 182,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448801445354401/,,,
14/04/2026,facebook,คอนโดมิเนียม,เช่า,Ma Peng Seng Apartment,240 sq.m.,"95,000 THB/month",สุขุมวิท 31,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448797295354816/,,,
14/04/2026,facebook,คอนโดมิเนียม,เช่า,Maestro 39,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448977928670086/,,,ชั้น 1 พร้อม สวนส่วนตัว บรรยากาศดี เหมาะสำหรับคนรักสัตว์
14/04/2026,facebook,,เช่า,,,,งามวงศ์วาน,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448780375356508/,,,หลังเลขที่3 ด้านหน้าสุด งามวงศ์วาน54แยก1 ใกล้ BTS เสนานิคม | ตรงข้ามม.เกษตรฯ - ใกล้เมเจอร์รัชโยธิน
13/04/2026,facebook,ห้องชุด (คอนโด),ปล่อยเช่า,,ห้องใหญ่ กว้าง จุใจ,,รัชดา,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448720928695786/,,,ปล่อยมัดจำห้องต่อค่ะ พร้อมเข้าอยู่ รัชดา36 เลี้ยงแมวเปิดเผยได้ ห้องใหญ่ กว้าง จุใจต้าวเมี๊ยว มีแบ่งโซนห้องนั่งเล่นมาพร้อมโซฟาเบดที่ปรับนอนได้ แยกห้องนอนส่วนตัว แถมห้องน้ำ2ห้อง...
13/04/2026,facebook,,,,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448621375372408/,,,
13/04/2026,facebook,ทาวน์โฮม,เช่า / ขาย,Attitude Kraf Bangna,,,Bangna,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448623722038840/,,,
13/04/2026,facebook,,,Townhome sukhumvit 77,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448321428735736/,,,
13/04/2026,facebook,คอนโด,เช่า,Brompton Pet Friendly Samrong Station,24 ตารางเมตร,10000 บาท,เทพารักษ์,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448435145391031/,,,คอนโดเลี้ยงสัตว์ได้ พร้อมอยู่แห่งเดียวในย่านเทพารักษ์ ค่าเช่า 10000 บาท เท่านั้น ชั้น 3 ขนาด 24 ตารางเมตร
13/04/2026,facebook,ทาวน์โฮม,เช่า / ขาย,Attitude Kraf Bangna,,,Bangna,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4447960322105180/,,,
13/04/2026,facebook,Duplex Apartment,For Rent,,220 sq.m.,"120,000 THB/month (1-year contract)",Sukhumvit 24,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448525505381995/,,,"Pet-Friendly Duplex Apartment Sukhumvit 24 – BTS Phrom Phong (650 m) Rent: 120,000 THB/month (1-year contract) Duplex unit, 220 sq.m. 3 Bed..."
13/04/2026,facebook,,เช่า,Downtown 49,,,สุขุมวิท 49/12,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448200802081132/,,,Pet friendly
13/04/2026,facebook,,เช่า,,,,คลองเปรม,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4447909905443555/,,,หาบ้านเช่าหรืออพาร์ทเม้นเลี้ยงแมวได้ แถวเรือนจำคลองเปรมค่ะ
13/04/2026,facebook,,,หมู่บ้านเวิร์ฟ สายไหม 56,,,สายไหม,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4447889855445560/,,,"เอเจ้นส์โพสต์ 
หมู่บ้านเวิร์ฟ สายไหม 56 พร้อมเข้าอยู่ 
เลี้..."
13/04/2026,facebook,Condominium,For Rent,Witthayu Complex Condominium,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4448126352088577/,,,Pet Friendly
15/04/2026,facebook,บ้าน,ให้เช่า,,2ห้องนอน 2ห้องน้ำ,,,https://www.facebook.com/groups/3935810556517746/posts/26156150100723807/,,,ให้เช่าบ้านเปล่า 2ห้องนอน 2ห้องน้ำ มีโซนครัวและโซนห้องนั่งเล่น มีแอร์ทุกห้องนอน ค่าน้ำ-ค่าไฟจ่ายกับการไฟฟ้าและการปะปาได้เลย ทำระบบไฟใหม่ทั้งบ้านติดสายดินแล้ว มีเครื่องทำน้ำอุ่น1เครื่อง ปั้มน้ำใหม่...
15/04/2026,facebook,คอนโด,,Dcondo Vivid Rangsit,25.25 ตารางเมตร,,รังสิต,https://www.facebook.com/groups/3935810556517746/posts/26156120207393463/,,,ตรวจคอนโดโครงการ Dcondo Vivid Rangsit Type 1 Bedroom ขนาดห้อง 25.25 ตารางเมตร จำนวน 3 ยูนิต
13/04/2026,facebook,,เช่า,,,,,https://www.facebook.com/groups/condopetfriendlybangkok/posts/4447856958782183/,,,"ห้องใหม่พร้อมเช่าเพิ่งโอน
สามารถเลี้ยงน้องแมวเท่านั้น (แบบระบบปิด)
ให้เช่า"
15/04/2026,facebook,คอนโดมิเนียม,ขาย/ให้เช่า,Downtown 49,58 ตร.ม.,,สุขุมวิท 49,https://www.facebook.com/groups/3935810556517746/posts/26156079850730832/,,,"ทำเลดีมาก ใกล้ ทองหล่อ – พร้อมพงษ์ – EmDistrict เดินทางสะดวกสุดๆ
รายละเอียดห้อง
• 2 ห้องนอน 2 ห้องน้ำ
• ขนาด 58 ตร.ม. | ชั้น 5 ตึก B
• 1..."
15/04/2026,facebook,บ้านเดี่ยว,,Villaggio 2 Srinakarin-Bangna,,,Srinakarin-Bangna,https://www.facebook.com/groups/3935810556517746/posts/26156074777398006/,,,บ้านเดี่ยวสุดหรู 2 ชั้น มีพื้นที่สวนพร้อมน้ำพุหน้าบ้าน...
15/04/2026,facebook,บ้านเดี่ยว,,Villaggio 2 Srinakarin-Bangna,,,Srinakarin-Bangna,https://www.facebook.com/groups/3935810556517746/posts/26156070534065097/,,,บ้านเดี่ยวสุดหรู 2 ชั้น มีพื้นที่สวนพร้อมน้ำพุหน้าบ้าน...
15/04/2026,facebook,คอนโด,ขาย,,,ขายถูกมากกก,"ลาดพร้าว, รัชดา, สุทธิสาร, ห้วยขวาง",https://www.facebook.com/groups/3935810556517746/posts/26156044400734377/,,,คอนโดเลี้ยงน้องแมวได้ ใกล้รถไฟฟ้า โซนลาดพร้าว รัชดา สุทธิสาร ห้วยขวาง
15/04/2026,facebook,คอนโด,เช่า,Villette Lite พัฒนาการ 38,,"23,000 บาท/เดือน",พัฒนาการ,https://www.facebook.com/groups/3935810556517746/posts/26155786844093466/,,,"เฟอร์ครบ + เลี้ยงสัตว์ได้ เพียง 23,000 บาท/เดือน"
15/04/2026,facebook,คอนโด,เช่า,บรอมป์ตัน เพ็ท เฟรนด์ลี่ สำโรง-สเตชั่น,,,สำโรง,https://www.facebook.com/groups/3935810556517746/posts/26155852914086859/,,,ให้เช่าคอนโดเลี้ยงสัตว์
15/04/2026,facebook,คอนโดมิเนียม,เช่า,Downtown 49 Sukhumvit,58 sqm,,สุขุมวิท,https://www.facebook.com/groups/3935810556517746/posts/26155774184094732/,,,Spacious 2BR | 58 sqm | Quiet & Private | Near Em-District & Thong Lo... ดูเพิ่มเติม
15/04/2026,facebook,คอนโดมิเนียม,เช่า,,230 sq.m.,,สาทร,https://www.facebook.com/groups/3935810556517746/posts/26155758630762954/,,,"Pet-Friendly Residence in Sathorn – Near BTS Saint Louis
3 Bedrooms + Maid’s Room | 230 sq.m."
15/04/2026,facebook,Townhouse,,Baan Pruksa Srinakarin–Bangna,,,,https://www.facebook.com/groups/3935810556517746/posts/26155719507433533/,,,
15/04/2026,facebook,Duplex,for rent,Maestro 12 Ratchathewi,,"40,000 THB/month",Ratchathewi,https://www.facebook.com/groups/3935810556517746/posts/26155725310766286/,,,
15/04/2026,facebook,,,The Colors Bangna,,,,https://www.facebook.com/groups/3935810556517746/posts/26155699380768879/,,,
15/04/2026,facebook,คอนโด,เช่ารายเดือน,วลีไพรีสอร์ท อ่อนนุช 53,,4800 บาท/เดือน,อ่อนนุช,https://www.facebook.com/groups/3935810556517746/posts/26155724527433031/,,,"แอร์ + เฟอร์นิเจอร์ + สระว่ายน้ำ + ฟิตเนส + จอดรถ น้ำ-ไฟ คิดตามมิเตอร์ ราคา 4,800 บาท/เดือน (เลี้ยงแมวได้ครับ) เข้าได้ 5 เมษายน 2026 ใกล้ 7-11"
15/04/2026,facebook,Twin House,,Passorn Pride Pinklao–Wongwaen,,,,https://www.facebook.com/groups/3935810556517746/posts/26155711454101005/,,,Pet-Friendly Twin House #PF0812
15/04/2026,facebook,คอนโด,เช่า,Maru Ekkamai,1 ห้องนอน,"25,000 บาท",เอกมัย,https://www.facebook.com/groups/3935810556517746/posts/26155698814102269/,,,
15/04/2026,facebook,,เช่า,,,,อ่อนนุช,https://www.facebook.com/groups/3935810556517746/posts/26155593944112756/,,,
15/04/2026,facebook,,rent,Metris Rama9,,"28,000฿",,https://www.facebook.com/groups/3935810556517746/posts/26155580657447418/,,,รับสัตว์เลี้ยง
15/04/2026,facebook,,for rent,Metris Pattanakarn Ekkamai,,"17,000฿",,https://www.facebook.com/groups/3935810556517746/posts/26155579360780881/,,,เลี้ยงสัตว์ได้
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26155406697464814/,,,Ready to move in
15/04/2026,facebook,Home Office,เช่า,Jas Green Village,77/24,"35,000 บาท/เดือน",อ่อนนุช,https://www.facebook.com/groups/3935810556517746/posts/26155400727465411/,,,
15/04/2026,facebook,บ้านเดี่ยว,เช่า,สุขุมวิท 71 – ปรีดี 26,,"42,000 บาท/เดือน",เขตวัฒนา,https://www.facebook.com/groups/3935810556517746/posts/26155278610810956/,,,"บ้านเดี่ยวใหม่ สุขุมวิท 71 – ปรีดี 26 ทำธุรกิจได้ เพียง 42,000 ปรีดีพนมยงค์ 26 (สุขุมวิท 71) เขตวัฒนา ราคาเช่า 42,000 บาท/เดือน"
15/04/2026,facebook,,For Rent,Le Premier 1 (เลอ พรีเมียร์ 1),,"60,000THB/Month",,https://www.facebook.com/groups/3935810556517746/posts/26155378577467626/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,ดิ ออริจิ้น พหลโยธิน 57,,,,https://www.facebook.com/groups/3935810556517746/posts/26154875720851245/,,,
15/04/2026,facebook,,For Rent,Le Premier 1 (เลอ พรีเมียร์ 1),,"60,000THB/Month",,https://www.facebook.com/groups/3935810556517746/posts/26155248900813927/,,,Pet–Friendly | Small Dogs & Cats Allowed
15/04/2026,facebook,,,Metris Rama9,,,,https://www.facebook.com/groups/3935810556517746/posts/26154818500856967/,,,
15/04/2026,facebook,ทาวน์โฮม,,นิรันดร์ทาวโฮม,"3 ห้องนอน 2 ห้องน้ำ, 1 ห้องครัว",,อ่อนนุช,https://www.facebook.com/groups/3935810556517746/posts/26155107347494749/,,,"บ้านพร้อมเข้าอยู่ ซ.วชิรธรรม 57 แยก 18 อ่อนนุช สุขุมวิท 101/1 อุดมสุข 3 ห้องนอน 2 ห้องน้ำ, 1 ห้องครัว พร้อมที่จอดรถใต้หลังคา Pet ..."
15/04/2026,facebook,คอนโด,ขาย,,,"เงินดาวน์ 0 บาท ผ่อนถูกกว่าเช่า 3,XXX",แพรกษา,https://www.facebook.com/groups/3935810556517746/posts/26154782470860570/,0833649080,Pear-45,"เงินดาวน์ 0 บาท ผ่อนถูกกว่าเช่า 3,XXX เปลี่ยนจากเช่ามาเป็นเจ้าของ BTS แพรกษา นัดดูโครงการได้ตลอด"
15/04/2026,facebook,คอนโด,ขาย,,,"เงินดาวน์ 0 บาท ผ่อนถูกกว่าเช่า 3,XXX",แพรกษา,https://www.facebook.com/groups/3935810556517746/posts/26154770667528417/,0833649080,Pear-45,เปลี่ยนจากเช่ามาเป็นเจ้าของ คอนโดใกล้ BTS แพรกษา นัดดูโครงการได้ตลอด
15/04/2026,facebook,ห้องพักในอพาร์ทเมนต์,ให้เช่า,,,ราคาถูก,พระราม 2,https://www.facebook.com/groups/3935810556517746/posts/26154563854215765/,,,ห้องพักในอพาร์ทเมนต์ ชั้น 8 ให้เช่าในราคาถูก ห่างจากถนนพระราม 2 เพียง 10 เมตร เข้าซอยวัดกำแพงหรือซอยกรีนเดย์ไนท์ หรือพระราม 2 ซอย 50 ใกล้เซ็นทรัลพระราม 2 สามารถเดินไปเซ็นทรัลพระราม 2 ได้ มีเตียง ที่นอน ตู้เสื้อผ้า โต๊ะเครื่องแป้ง ระเบียบตากผ้าพร้อมก๊อกล้าง ห้องน้ำในตัว
15/04/2026,facebook,ห้องพักในอพาร์ทเมนต์,ให้เช่า,,,ราคาถูก,พระราม 2,https://www.facebook.com/groups/3935810556517746/posts/26154378264234324/,,,ห้องพักในอพาร์ทเมนต์ ชั้น 8 ให้เช่าในราคาถูก ห่างจากถนนพระราม 2 เพียง 10 เมตร เข้าซอยวัดกำแพงหรือซอยกรีนเดย์ไนท์ หรือพระราม 2 ซอย 50 ใกล้เซ็นทรัลพระราม 2 สามารถเดินไปเซ็นทรัลพระราม 2 ได้ มีเตียง ที่นอน ตู้เสื้อผ้า โต๊ะเครื่องแป้ง ระเบียบตากผ้าพร้อมก๊อกล้าง ห้องน้ำในตัว
15/04/2026,facebook,คอนโด,เช่า,Brompton Pet Friendly Samrong Station,26 ตารางเมตร,10000 บาท,เทพารักษ์,https://www.facebook.com/groups/3935810556517746/posts/26154193450919472/,,,คอนโดเลี้ยงสัตว์ได้ พร้อมอยู่แห่งเดียวในย่านเทพารักษ์ ชั้น 2 ขนาด 26 ตารางเมตร ราคาค่าเช่า 10000 บาท
15/04/2026,facebook,ห้องพักในอพาร์ทเมนต์,เช่า,,,ราคาถูก,พระราม 2,https://www.facebook.com/groups/3935810556517746/posts/26154365300902287/,,,ห้องพักในอพาร์ทเม้นท์ 8 ชั้นให้เช่าในราคาถูก ห่างจากถนนพระราม 2 เพียง 10 เมตร เข้าซอยวัดกำแพงหรือซอยกรีนเดย์ไนท์ หรือพระราม 2 ซอย 50 ใกล้เซ็นทรัลพระราม 2 สามารถเดินไปเซ็นทรัลพระราม 2 ได้ มีเตียง ที่นอน ตู้เสื้อผ้า โต๊ะเครื่องแป้ง ระเบียนตากผ้าพร้อมก๊อกล้าง ห้องน้ำในตัว
15/04/2026,facebook,Apartment,For Rent,,124 sq.m,,Sukhumvit 49,https://www.facebook.com/groups/3935810556517746/posts/26154301204242030/,,,"Pet-friendly Apartment Sukhumvit 49, BTS Phrom Phong (1.4 km) 124 sq.m 2 Bedrooms 2 Bat..."
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26153873134284837/,,,
-,facebook,,เช่า,เอ็ม ลาดพร้าว | M Ladprao,,,,https://www.facebook.com/groups/3935810556517746/posts/26153106191028198/,,,"Only small dog allowed 
ติด BTS สถานีห้าแยกลาดพร้าว /MRT สถานีพหลโยธิน 
ตรงข้..."
15/04/2026,facebook,,,Muniq Sukhumvit 23,,,,https://www.facebook.com/groups/3935810556517746/posts/26152477301091087/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26153841360954681/,,,#ขายคอนโด ทุกวิกฤตนักลงทุนมักเห็นโอกาส วิกฤตน้ำมันแพง นาทีทองของเสือนอนกิน ผู้บริโภคเลิกขับรถมาหาเช่าคอนโด ประหยัดทั้งเงินและเวลา….. ให้สิทธิ์คนพร้อมโอนก่อน! ราคาร้อน ข... ดูเพิ่มเติม
15/04/2026,facebook,,,,,,Asoke,https://www.facebook.com/groups/3935810556517746/posts/26151495921189225/,,,"L I V E   AS   A R T
in  CBD, Asoke
Very Luxury Interior Design"
-,facebook,คอนโดมิเนียม,ปล่อยเช่า,เอ็ม ลาดพร้าว [M Ladprao],67 ตร.ม.,"45,000 บาท",ลาดพร้าว,https://www.facebook.com/groups/3935810556517746/posts/26152820254390125/,,,ห้องกว้าง โปร่ง วิวสวย มีระเบียง วิวเมือง 2 ห้องนอน | 2 ห้องน้ำ ชั้น 11
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26150519584620192/,,,
15/04/2026,facebook,Townhouse,,Townhome Sukhumvit 77,,,Sukhumvit 77,https://www.facebook.com/groups/3935810556517746/posts/26151270534545097/,,,Pet friendly
15/04/2026,facebook,,rent,,,"30,000 THB / month",Sukhumvit 49,https://www.facebook.com/groups/3935810556517746/posts/26150904187915065/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,M Jatujak,,,จตุจักร,https://www.facebook.com/groups/3935810556517746/posts/26149970864675064/,,,ให้เช่าคอนโดเลี้ยงสัตว์ได้ Pet friendly
15/04/2026,facebook,คอนโด,ให้เช่า,ดิ ออริจิ้น พหลโยธิน 57,,,,https://www.facebook.com/groups/3935810556517746/posts/26149963951342422/,,,ให้เช่าคอนโดเลี้ยงสัตว์ได้
15/04/2026,facebook,1-bedroom,เช่า,Art @ Thonglor,45 sq.m.,"30,000 THB Baht/Month",Thong Lo,https://www.facebook.com/groups/3935810556517746/posts/26149918114680339/,,,"Pet-friendly Quiet low-rise at Art @ Thonglor, near Thong Lo. 1-bedroom, 1-bathroom, 45 sq.m., 3rd floor."
15/04/2026,facebook,คอนโดมิเนียม,เช่า,President Park Sukhumvit 24,226 sq.m.,,สุขุมวิท,https://www.facebook.com/groups/3935810556517746/posts/26149950898010394/,,,Newly Renovated 226 sqm on High Floor Size: 226 sq.m. | 3BR / 3BA | 20th+ Floor | Maid’s Room | Pet Friendly (Considered)
15/04/2026,facebook,ทาวน์โฮม,ปล่อยเช่า,บ้านกลางเมือง นวมินทร์ 42,,,,https://www.facebook.com/groups/3935810556517746/posts/26149672174704933/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26149372894734861/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26149371451401672/,,,"เงินดาวน์ 0 บาท 
ผ่อนถูกกว่าเช่า 6,XXX เปลี่ยนจากเช่ามาเป็นเจ้าของ 
BTS สายลวด 0 เมตร 
แถมฟรี เครื่องใช้ไฟฟ้า 5 อย่าง 
ฟรีค่าใช้จ่าย ณ วันโอน 
ฟรีส่วนกลาง 1 ปี
นัดดูโค..."
15/04/2026,facebook,,,M Jatujak,,,จตุจักร,https://www.facebook.com/groups/3935810556517746/posts/26148980568107427/,,,
15/04/2026,facebook,,For Rent,Aguston Sukhumvit 22,,,,https://www.facebook.com/groups/3935810556517746/posts/26148950008110483/,,,"Near BTS Phrom Phong
 Near Benchakiti park, Terminal 21, Emquartier, Emshpere, Emporium,
 Fu..."
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26149354394736711/,,,"เงินดาวน์ 0 บาท 
ผ่อนถูกกว่าเช่า 6,XXX เปลี่ยนจากเช่ามาเป็นเจ้าของ 
BTS สายลวด 0 เมตร 
แถมฟรี เครื่องใช้ไฟฟ้า 5 อย่าง 
ฟรีค่าใช้จ่าย ณ วันโอน 
ฟรีส่วนกลาง 1 ปี
นัดดูโค... ดูเพิ่มเติม"
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/3935810556517746/posts/26148934314778719/,,,
15/04/2026,facebook,Townhome,,Premium Place Phaholyothin- Ramintra,,,Ramintra,https://www.facebook.com/groups/3935810556517746/posts/26148874704784680/,,,Pet friendly Townhome – Premium Place Phaholyothin- Ramintra (ภาษาไทยด้านล่าง) Near BTS Sai yud
15/04/2026,facebook,,,Downtown 49,,,สุขุมวิท 49,https://www.facebook.com/groups/3935810556517746/posts/26148892944782856/,,,ทำเลดีมาก ใกล้ ทองหล่อ – พร้อมพงษ์ – EmDistrict เดินทางสะดวกสุดๆ
15/04/2026,facebook,Townhome,,The Metro Sathorn,,,Sathorn,https://www.facebook.com/groups/3935810556517746/posts/26148853581453459/,,,"Pet friendly Townhome The metro Sathorn 5 mins to BTS Bang Wa Near Seacon Bangkae, The Mall Lifestore Tha Phra, Payathai 3 Hospital, 20 min..."
15/04/2026,facebook,Townhome,,Verve Saimai Phaholyothin,,,,https://www.facebook.com/groups/3935810556517746/posts/26148922508113233/,,,
15/04/2026,facebook,townhouse,เช่า,,250 sq.m.,"120,000 THB baht/month",Phra Khanong Nuea,https://www.facebook.com/groups/3935810556517746/posts/26148865571452260/,,,"Small Pet-friendly townhouse in Phra Khanong Nuea — spacious, private living with easy access to Sukhumvit. Price 120,000 THB baht/month. Type: 4-bedrooms , 4-bathrooms. Size 250 sq.m. , Fully furnished."
